Price,Property_Type,Building_Age,Tenure,Month,Latitude,Longitude
38000,O,N,F,7,53.7928,-1.5231
210000,S,N,F,9,53.0882,-0.7941
188000,S,N,F,5,53.4775,-2.928
280000,D,N,F,8,54.0921,-0.1792
263000,S,N,F,9,52.3567,0.0074
395000,T,N,F,5,50.7983,-2.0766
150000,F,N,L,6,51.386,1.4265
435000,T,N,F,9,51.7221,-0.8345
120000,F,N,L,5,53.6209,-2.4224
710000,S,N,F,9,51.3036,-0.1447
158500,S,N,L,3,51.4247,0.3846
640000,D,N,F,6,52.5851,-1.8265
105000,T,N,L,4,53.5981,-2.2735
452000,T,N,F,3,51.6657,-0.0841
237000,S,N,F,4,51.9,-0.4463
137500,S,N,L,6,52.0852,0.02
675000,D,N,F,11,52.1385,-0.3735
265000,F,N,L,10,50.7597,-1.9966
280000,S,N,F,6,52.4273,-1.5709
130000,F,N,L,1,53.3368,-1.4926
990000,O,N,F,4,53.3933,-1.4383
159995,D,Y,F,6,53.7846,-1.7089
240000,T,N,F,3,53.3656,-1.5087
262000,S,N,F,3,50.8559,0.4653
285000,T,N,F,4,53.287,-2.7189
26100,O,N,L,6,52.694,1.6996
255000,D,N,F,9,52.2797,-0.6382
80000,T,N,L,5,53.6651,-1.7762
450000,D,N,F,2,52.026,0.2455
89000,F,N,L,2,54.2868,-0.3995
190000,T,N,F,9,52.2517,-0.9015
65000,T,N,F,4,54.8489,-1.5756
430000,S,N,F,9,52.9395,-1.1175
220000,F,N,L,9,50.9569,-0.1272
525000,S,N,F,3,51.6407,-0.0652
127500,F,N,L,8,51.6228,0.3063
154000,D,N,F,8,52.9852,-0.0237
206000,T,N,F,9,51.1865,-2.5376
230000,S,N,F,11,54.4525,-1.1578
185000,F,N,L,12,51.3456,-2.9653
1625000,D,N,F,6,51.0917,-0.7083
439950,D,N,F,2,50.9065,-1.5042
430000,S,N,F,4,50.8381,-0.2845
82000,T,N,L,2,53.4512,-2.8929
192500,T,N,F,3,52.5142,1.0008
165000,F,N,L,10,50.7287,-1.9067
425000,D,N,F,11,53.8799,-0.7112
415000,S,N,F,3,51.3462,-2.9674
225000,T,N,F,2,52.4152,-1.4792
315000,T,N,F,2,51.9035,0.8853
370000,S,N,F,4,52.0237,0.2393
155000,S,N,F,12,53.1685,-3.1046
385000,T,N,F,3,51.4071,-0.099
230000,O,N,F,4,52.0391,1.1867
295000,O,N,F,6,53.4173,-1.418
396500,D,N,F,12,52.0869,-2.0514
375000,F,N,L,6,52.2151,0.1418
56000,T,N,L,4,53.6367,-1.7852
540000,D,N,F,6,51.9886,0.8396
475000,S,N,F,6,51.4765,-2.5931
330000,D,N,F,6,54.4267,-2.0052
580000,S,N,F,1,51.341,-0.4826
2300000,O,N,F,8,52.2917,-1.5361
81000,S,N,F,10,53.7712,-0.3263
200000,F,N,L,2,51.3899,0.5255
167000,S,N,F,6,54.6493,-1.4515
117500,F,N,L,9,50.3686,-4.1567
268000,D,N,F,4,53.8315,-2.4187
142500,F,N,L,10,51.3922,-2.8235
165000,T,N,F,7,52.9912,-1.1937
500000,D,N,F,4,51.285,-2.0307
545000,F,N,L,6,51.5009,-0.2165
327000,S,N,F,2,52.1818,-1.6862
290000,S,N,F,11,52.2756,-0.9066
49000,T,N,L,6,53.8548,-2.1663
120000,F,N,L,7,50.8101,-1.1331
130000,S,N,F,3,53.5816,-0.6491
165000,S,N,F,5,53.0858,-2.451
250000,T,N,F,9,51.7347,0.482
516000,S,N,F,3,51.3683,-0.3003
225000,S,N,F,9,52.3618,-1.9879
315000,S,N,F,4,50.7059,-3.4749
260000,S,N,F,6,51.4284,-2.5727
375000,D,N,F,3,50.7243,-1.2493
183000,S,N,F,11,52.5954,-0.2501
227000,S,N,F,1,51.5033,-0.4743
346000,F,N,L,7,51.4701,-0.332
315000,D,N,F,5,50.7337,-1.9737
240000,T,N,F,3,50.8394,-0.7698
340000,T,N,F,3,51.3429,-0.4786
625000,S,N,F,6,51.2995,-0.3293
165000,S,N,F,1,54.0655,-2.8699
240000,D,N,F,6,50.7068,-1.3026
125000,F,N,L,11,51.1384,-3.0028
155000,S,N,F,3,55.0321,-1.4582
180000,T,N,F,3,52.1872,-2.2081
175000,T,N,F,8,52.6249,-2.1459
650000,D,N,F,3,51.9281,-2.0442
475000,D,N,F,12,53.6065,-2.1195
230000,D,N,F,2,51.3514,1.4062
150000,F,N,L,5,53.1988,-0.5294
327500,S,N,F,2,50.9186,-1.2762
740000,D,N,F,9,50.841,-0.9141
375000,S,N,F,3,51.5785,0.6279
183000,T,N,F,4,52.2227,-0.9231
289950,S,N,F,6,53.9785,-1.5485
800000,D,N,F,8,50.9167,-1.3293
900000,O,N,F,9,51.5676,-0.1223
681000,D,N,F,2,54.9471,-1.7048
380000,D,N,F,6,52.2942,-1.5743
95000,T,N,F,6,54.8141,-1.5093
499995,S,N,F,1,51.4624,0.154
390000,F,N,L,2,51.4434,-0.1875
1167000,O,N,F,6,52.9699,-2.09
170000,T,N,F,5,51.3722,1.127
161500,S,N,F,8,52.5585,-0.2415
275000,T,N,F,6,51.3787,-0.2274
230000,T,N,F,11,50.7475,-3.417
232000,S,N,F,3,51.1386,0.8954
160000,S,N,F,9,52.0605,1.1912
220000,S,N,F,2,50.4791,-3.5637
380500,S,N,F,6,52.2869,-1.5228
124000,F,N,L,8,51.3362,-2.9725
323000,S,N,F,4,51.9418,-1.5387
255000,T,N,F,12,50.8609,-1.4105
400000,T,N,F,5,51.4474,-0.0207
300000,T,N,F,3,51.5442,0.1558
520000,S,N,F,4,51.983,-0.2349
179500,O,N,L,9,51.2145,-0.8008
458330,D,N,F,6,52.0792,-2.3603
515000,D,N,F,12,50.8404,0.4651
275000,S,N,F,2,50.833,-0.3467
250000,S,N,F,9,52.6498,-1.2367
415000,S,N,F,3,51.4272,0.3782
290000,S,N,F,11,52.0608,-0.7794
295000,T,N,F,6,53.7073,-1.8742
1225000,D,N,F,1,51.637,0.4304
63000,F,N,F,1,51.2222,-2.9746
250000,S,N,F,11,52.3193,-2.0682
850000,D,N,F,9,52.2597,-2.1522
140000,S,N,F,3,52.4129,-1.5614
270000,S,N,F,2,51.8946,-0.3986
170000,F,N,F,7,52.6336,-2.2762
337500,F,N,L,3,50.8379,-0.1553
170000,S,N,F,2,53.1536,-1.1699
140000,S,N,F,6,53.542,-2.6059
327000,T,N,F,4,50.956,0.1037
213000,T,N,F,11,53.4312,-3.0432
460000,S,N,F,4,51.6301,-0.0471
280000,T,N,F,3,51.345,0.7305
287500,F,N,L,3,51.4123,-0.0724
220000,T,N,F,6,52.2558,-0.8666
179950,F,N,L,2,51.448,-2.8502
110000,T,N,F,7,53.2057,-2.5093
136000,F,N,L,8,52.4492,-1.8947
540000,S,N,L,2,51.6672,-1.9133
70000,T,N,F,4,53.5168,-1.128
485000,F,N,L,6,51.4644,0.015
179000,S,N,F,8,52.0689,1.1314
165000,T,N,F,1,52.458,-1.484
215000,T,N,F,2,51.1466,-2.725
570000,S,N,F,2,51.6398,0.4284
364000,D,N,F,6,50.3653,-4.7375
160000,F,N,L,3,50.6533,-1.1566
159950,T,N,F,6,53.73,-1.8149
382500,O,N,F,11,50.4335,-3.5627
305000,T,N,F,4,51.4001,-0.3651
1100000,D,N,F,6,52.6051,1.2565
250833,F,N,L,8,50.7153,-2.4648
310000,F,N,L,3,51.5426,0.0002
185000,T,N,F,2,50.3476,-4.2196
200000,D,N,F,1,52.4648,1.4414
174000,S,N,F,11,52.8814,-1.4474
262000,T,N,F,3,51.5782,0.4835
74000,F,N,L,12,52.6347,-2.4403
112000,F,N,L,3,51.3506,0.7232
376000,F,N,L,8,51.4796,-0.0784
265000,S,N,F,1,53.3674,-3.0245
453000,S,N,F,8,53.4437,-2.2888
1675000,S,N,F,1,51.6234,-0.2458
330000,S,N,F,9,53.4919,-2.3219
995000,S,N,F,11,53.3794,-2.3436
175000,T,N,F,11,52.555,0.0749
275000,S,N,F,6,54.255,-0.9958
225000,T,N,F,2,52.3956,-2.0288
593000,S,N,F,3,51.2629,-0.8522
305000,D,N,F,3,51.3765,-2.1195
225000,T,N,F,9,52.203,-2.1767
52000000,O,N,F,2,51.5055,-0.1469
125000,F,N,L,10,55.0063,-1.607
85000,T,N,L,10,53.7544,-2.3569
584686,S,N,F,8,51.3885,-0.4213
297500,D,N,F,6,52.6775,0.131
214000,O,N,L,10,52.9113,-1.4537
71000,F,N,L,11,55.0734,-1.5788
277000,O,N,F,2,50.7905,-4.2516
837000,T,N,F,10,51.4096,-0.0267
815000,O,N,F,6,52.9296,-1.9199
595000,D,N,F,3,51.7535,-0.2954
285000,S,N,L,6,53.6189,-3.0258
199000,S,N,F,8,53.7986,-2.2586
605000,D,N,F,6,51.328,-0.7026
85000,F,N,L,3,53.8426,-3.0107
130000,F,N,F,3,52.4543,0.0432
91000,F,N,L,9,53.6951,-1.3089
152500,F,N,L,7,52.9185,-1.4699
545000,T,N,F,4,51.5137,-0.3374
250000,O,N,F,8,50.385,-3.9248
140000,T,Y,F,3,53.6758,-2.6679
110000,T,N,F,10,53.2066,-1.2267
156500,S,N,F,4,53.3228,-1.1245
92000,T,N,F,1,53.4957,-1.1831
175000,F,N,L,12,51.2954,-0.3284
380000,D,N,F,7,50.3886,-4.1583
280000,D,N,F,7,53.01,-2.2472
230000,T,N,F,7,52.3479,-1.5715
630000,T,N,F,4,51.4879,-0.0121
504000,F,Y,L,3,51.5138,0.0062
180000,T,N,F,9,52.0808,0.4421
650000,T,N,F,5,51.4579,-0.2385
230000,D,N,F,9,53.0232,-2.1436
305000,D,N,F,5,53.5672,-1.5089
515000,D,N,F,5,54.0262,-1.5055
148000,T,N,F,3,54.1331,-0.7783
365000,D,N,F,4,53.7187,-0.1631
545500,S,N,F,1,53.408,-2.3379
540000,S,N,F,6,51.3914,-0.5067
350000,F,N,L,11,51.5626,-0.1316
98000,F,N,L,8,53.4966,-2.2636
430000,D,N,F,8,52.1295,-0.4642
277500,D,N,F,2,52.044,-2.7431
335000,T,N,F,4,51.5006,-2.5209
118000,T,N,F,10,53.6142,-1.6479
80000,F,N,L,11,52.5353,-1.8355
380000,D,N,F,8,54.2013,-0.3168
252500,S,N,F,4,51.4438,-1.0509
225000,T,N,F,6,53.1087,-2.0279
426000,D,N,F,2,52.3493,-2.0617
306000,S,N,F,1,50.7377,-1.8126
360000,T,N,F,6,51.4916,0.1154
400000,S,N,F,6,52.2483,-0.2595
330000,D,N,F,2,52.252,-0.9542
183000,T,N,F,9,53.9984,-1.4975
535000,D,N,F,5,52.1261,-2.3252
560000,T,N,F,6,51.872,0.6859
788500,T,N,F,3,51.4209,-0.1591
380000,D,N,F,9,52.743,0.9542
85000,S,N,L,10,52.9055,-2.4868
218000,S,N,F,2,55.0391,-1.5102
272500,S,N,F,2,50.8595,-1.0425
258000,D,N,F,2,52.6,0.385
535000,D,N,F,4,50.7981,-3.1676
295000,D,N,F,9,53.7449,-0.8626
390000,S,N,F,5,51.0969,-0.1975
280000,T,N,F,2,51.1782,0.3918
223000,S,Y,F,3,50.8779,-2.9431
340000,D,N,F,6,51.8265,-2.2934
194000,S,N,F,4,52.6118,-0.2541
260000,S,N,F,6,50.9694,0.2533
347000,D,N,F,6,52.6674,0.174
218000,D,N,F,9,53.2257,0.3011
191000,F,N,L,5,51.7686,0.1097
180000,T,N,L,7,53.4848,-2.6424
412000,S,N,L,3,53.3393,-1.4992
180000,S,N,F,9,53.7509,-1.5962
352000,T,N,F,10,51.4679,-2.5624
176000,F,N,L,9,53.7381,-2.9683
141000,T,N,F,3,52.605,-1.9827
357000,S,N,F,8,50.3905,-3.522
320000,D,N,F,9,52.9326,-0.0514
336000,D,N,F,3,53.8121,-1.8867
395000,D,N,F,3,51.3842,-0.1589
167000,T,N,F,7,50.7068,-1.3026
378000,T,N,F,3,51.3833,-0.1063
375000,S,N,F,6,50.7259,-1.9375
485000,T,N,F,2,51.5226,-0.7441
265000,D,N,F,1,52.8824,1.424
372500,S,N,F,2,53.9477,-1.1039
190000,O,N,F,7,54.9723,-2.1022
267500,D,N,F,8,52.6328,-1.9226
365000,T,N,F,2,51.4534,0.0891
210500,T,N,L,11,53.3556,-1.469
495000,T,N,F,8,51.0592,-1.3155
1585000,S,N,F,7,51.4391,-0.1513
526950,D,N,F,6,51.2225,-1.4893
287000,T,N,F,4,51.4355,-0.9535
96000,D,N,F,5,53.3633,0.0981
160000,F,N,L,2,53.3716,-2.5936
310000,S,N,F,8,50.9809,0.1049
300000,F,Y,L,1,51.5252,0.1667
499000,F,N,L,6,51.5307,-0.1034
245556,T,N,F,6,51.5519,0.0705
610000,O,N,F,6,53.0263,-2.175
303000,S,N,F,9,51.4689,0.367
575000,D,N,F,8,50.8502,-1.1437
310000,S,N,F,7,51.408,-2.5658
65000,T,N,F,3,53.4181,-2.8257
141000,S,N,F,1,52.5767,1.7056
440000,F,N,L,2,51.4449,-0.1489
850000,D,N,F,5,51.0008,-3.0528
302000,T,N,F,2,50.8319,-0.3686
335000,D,N,F,8,54.846,-1.5762
375000,S,N,F,6,51.1375,-2.9547
440000,D,N,F,3,50.8062,-1.8893
330000,D,N,F,8,53.7958,-2.7167
390000,T,N,F,6,51.3819,1.3394
576250,F,N,L,11,51.4919,-0.1456
1700000,T,N,F,6,51.4742,-0.0145
1250000,T,N,F,8,51.5169,-0.1822
185000,S,N,F,3,53.4555,-2.9658
545000,D,N,F,2,51.6402,-2.3463
475000,D,N,F,9,50.9739,-1.4468
380000,S,N,F,8,51.4807,0.1418
225000,T,N,F,4,50.8888,0.2633
249000,S,N,F,6,51.0567,-2.7398
367627,F,Y,L,1,51.5957,-0.2383
255000,T,N,F,10,50.3783,-4.119
200000,T,N,F,7,52.305,-0.6959
70000,T,N,F,1,53.6298,-0.9516
360000,D,N,F,6,53.6118,-1.7509
265000,T,N,F,6,51.4547,-1.0166
490000,O,N,F,2,53.1566,-0.893
194000,O,N,F,4,52.1233,-2.0325
365000,D,N,F,3,51.8454,0.8575
290000,F,N,L,1,50.4289,-5.0536
273000,T,N,F,2,50.7869,-3.6561
102000,F,N,L,8,50.7712,0.2768
85000,F,N,L,6,52.1797,-2.2214
132500,T,N,F,5,53.3606,-3.0272
233000,D,N,F,5,52.486,0.1732
390000,S,N,F,12,50.9783,-1.3365
80000,O,N,F,3,51.3437,-2.9615
338000,F,N,L,3,51.4073,-0.2933
236000,S,N,F,8,51.838,-2.2095
240000,F,N,L,7,51.3341,-2.9828
215000,S,N,F,3,53.2428,-0.5047
227000,T,N,F,7,54.9215,-1.3674
440000,F,N,L,1,51.5545,-0.0971
364000,S,N,F,4,51.2541,-0.5903
2500,O,N,F,2,53.7006,-1.3209
395000,S,N,F,9,51.4285,-0.5161
89000,F,N,L,11,50.3645,-4.4365
145000,T,N,L,2,53.3852,-1.5095
550000,D,N,F,5,51.6501,-0.8681
250000,D,N,F,2,52.9871,-1.1239
552000,D,N,F,2,51.4039,0.1127
75000,S,N,F,5,53.426,-1.4983
1000000,T,N,F,6,51.4238,-0.1919
71500,T,N,L,8,53.7112,-2.1019
505000,S,N,F,12,51.4591,-1.035
255000,D,N,F,7,52.5529,-1.9126
1000000,F,N,L,6,51.459,-0.3074
400000,T,N,F,11,50.8382,-0.9815
285000,S,N,F,9,50.7811,0.2458
75000,F,N,L,9,54.816,-1.3811
100000,T,N,F,8,52.9521,-1.9852
725000,T,N,L,4,53.383,-2.3626
185000,T,N,F,5,50.4798,-3.5315
284800,T,N,F,3,51.8766,-0.5149
120000,S,N,F,4,53.1158,-1.1102
185000,T,N,F,11,53.8753,-2.3933
220000,S,N,F,7,53.9608,-2.0209
310000,S,N,F,6,50.94,-1.1831
147500,T,N,L,10,52.9346,-1.4709
445000,D,N,F,9,52.4724,1.4615
78100,F,N,L,1,51.7436,-2.2131
385000,D,N,F,12,51.9113,0.8959
240000,T,N,F,5,50.8571,0.2454
200000,S,N,F,9,53.8096,-1.4502
170000,F,N,F,9,52.6023,0.366
195000,T,N,F,3,52.3151,-0.1645
565000,F,Y,L,2,51.5003,0.0262
249000,S,N,F,10,53.3318,-1.9887
270000,T,N,F,7,51.4804,-2.5479
160000,D,N,F,3,53.227,0.3317
200042,S,N,F,10,52.3814,-0.7197
800000,D,N,F,8,52.4789,-2.1838
730000,T,N,F,9,50.781,-1.075
310000,F,Y,L,6,51.5313,-0.2957
260000,T,N,F,12,51.4944,-2.491
395000,T,N,F,8,51.5232,-2.5123
277500,S,N,F,9,51.3609,-2.0302
225500,F,Y,L,3,51.5663,0.1872
295000,T,N,F,6,51.8083,-0.8304
277500,S,N,F,6,50.9312,-1.3664
358500,S,N,F,6,53.3618,-2.9051
350000,D,N,F,3,50.9681,0.1035
820000,D,N,F,1,51.3617,0.2071
200000,D,N,F,1,53.5471,-2.7513
440000,D,N,F,6,53.4958,-0.9851
1000000,D,N,F,6,50.7148,-2.0231
165000,D,N,L,4,54.8953,-1.7339
130000,T,N,F,9,52.8135,-1.6455
303000,F,N,L,4,51.8699,0.1669
765000,D,N,F,10,51.7113,-0.6804
210000,S,N,F,10,54.8621,-1.5909
175000,F,N,L,8,51.6466,-1.0037
475000,S,N,F,1,51.4286,0.1154
375000,D,N,F,5,51.7482,0.4946
130000,S,N,F,7,52.9277,-1.4418
17220000,O,N,L,5,51.5125,-0.0241
300000,D,N,F,9,53.5416,-2.3652
450000,D,N,L,2,53.381,-2.137
360000,D,N,F,12,55.1015,-1.5858
96250,T,N,L,1,55.3054,-1.7967
265000,S,N,F,3,50.7483,-1.9343
252000,S,N,F,5,50.8349,-0.4816
285000,T,N,L,10,51.5468,0.658
280000,S,N,F,5,52.701,-2.001
90050,S,N,F,6,54.8986,-1.4311
860000,O,N,F,1,52.1407,-2.6827
567000,O,N,F,1,54.3189,-1.9112
275000,S,N,F,7,51.3485,-2.9517
427500,D,N,F,3,52.0778,-0.735
375000,D,N,F,9,51.389,-1.3371
132000,S,N,F,3,53.5853,-1.306
282000,D,N,F,1,53.4729,-1.5954
450000,D,N,F,6,53.895,-1.7695
410000,D,N,F,2,50.765,-1.9953
194000,S,N,L,7,53.5969,-2.3945
250000,S,N,L,7,53.4011,-2.2501
400000,D,N,F,6,50.7875,-0.71
175000,T,N,F,10,53.3943,-2.9293
190000,S,N,F,4,53.4768,-3.0024
530000,T,N,F,6,51.621,-0.0879
240000,D,N,F,2,54.6077,-2.0053
414000,D,N,F,3,51.7606,-0.4543
675000,S,N,F,5,51.5513,0.2434
115000,O,N,F,1,53.7086,-2.29
296000,S,N,F,3,51.5498,0.7064
440000,D,N,F,5,50.8686,-1.2762
375000,S,N,F,1,51.2891,-0.8469
170000,F,N,L,10,51.5081,-1.5328
325000,S,N,F,12,53.3629,-1.5196
111786,T,N,F,5,53.5265,-2.1988
626000,S,N,F,2,51.3718,-0.2362
675000,O,N,F,9,53.7593,-2.6849
50000,F,N,L,5,52.5146,-2.0567
445000,S,N,F,6,51.5435,0.6954
212500,T,N,F,4,53.9781,-1.0937
130000,F,N,L,7,50.8929,-1.3599
840000,S,N,F,1,51.5489,0.2543
145000,S,N,F,3,53.0405,-1.206
225000,S,N,L,7,53.9215,-1.8209
347000,T,N,F,11,51.6659,-0.2636
165000,T,N,F,5,53.3696,-1.3772
525000,D,N,F,5,51.8734,0.1353
288000,F,N,L,1,51.5872,0.203
314995,D,Y,F,3,52.5332,-1.3766
240000,T,N,F,9,52.6181,1.3006
550000,T,N,L,3,53.2997,-2.2375
77000,T,N,F,3,53.7731,-0.2607
625000,D,N,F,1,51.0958,0.8221
1390000,D,N,F,9,51.783,0.9148
400000,T,N,F,5,51.3246,-0.6398
292000,S,N,F,4,50.8575,-1.4059
510000,F,N,L,6,51.56,-0.1131
767000,D,N,F,9,51.957,-0.1686
647850,S,N,F,3,51.5513,0.2508
950000,D,N,F,9,51.5643,0.2345
125000,F,N,L,8,52.3013,-1.9392
1520000,D,N,F,6,51.1,-0.9477
490000,S,N,F,5,50.8759,-1.879
228000,S,N,F,7,52.5822,-1.1936
272500,D,N,F,6,52.1607,-2.8725
450000,S,N,F,4,51.6352,0.4167
340000,D,N,F,9,51.5909,0.5992
500000,D,N,F,8,50.7693,-0.8761
730000,D,N,F,2,52.3334,-1.1775
384500,S,N,F,6,50.4074,-3.6249
395000,D,N,F,1,51.1994,-2.1628
358000,S,N,F,6,51.4187,-0.7294
547000,S,N,F,3,52.2951,-0.0535
550000,S,N,F,3,51.6359,-0.4881
725000,S,N,F,9,53.4386,-3.0496
760000,T,N,F,5,51.6194,-0.1704
685000,D,N,F,2,51.728,-0.8289
230000,S,N,F,3,53.1184,-2.2328
530000,T,N,F,9,51.3934,-0.1972
180000,S,N,L,4,53.6955,-1.791
275000,T,N,F,6,51.6804,0.5563
285000,D,N,F,9,53.6769,-0.4306
475000,T,N,F,8,51.5613,0.1776
290000,F,N,L,2,51.5836,0.1959
550000,D,Y,F,2,51.7896,0.1463
192500,S,N,F,1,52.3888,0.5291
140000,T,N,F,5,54.7175,-3.4955
800000,D,N,F,2,51.6947,-0.295
330000,S,N,F,4,51.387,0.0945
225000,S,N,F,6,52.2689,-0.8891
195000,T,N,F,3,51.0262,-3.1075
179000,S,N,F,6,51.1253,-2.9955
404000,D,N,F,3,52.613,-2.0449
350000,S,N,F,2,51.5636,0.566
145000,F,N,L,4,52.4789,-2.1575
292000,F,Y,L,9,51.3881,0.5087
160500,S,N,F,8,53.7703,-1.1296
250000,S,N,F,8,53.0221,-1.6176
325950,T,Y,F,6,51.4229,0.358
190000,S,N,F,4,52.4509,-1.5133
699000,D,N,F,6,52.7758,-2.0436
390000,T,N,F,9,51.3671,-0.2767
235000,S,N,F,1,55.0889,-1.6018
620000,D,N,F,2,51.5826,-0.4386
240000,D,N,F,11,52.8319,-1.9983
499950,F,Y,L,3,51.4608,-0.1961
505000,T,N,F,6,52.3824,-1.8534
116500,T,N,F,6,54.0493,-2.8129
130000,T,N,F,6,52.6517,-2.47
250000,S,N,F,3,51.9891,-0.7537
350000,T,N,F,6,51.8112,-0.1954
185000,S,N,F,6,51.8008,1.1376
1180000,D,N,F,3,51.5803,-0.5493
170000,T,N,F,3,52.4855,1.7064
380000,D,Y,F,11,52.6621,-2.3682
295000,F,N,L,11,51.4253,-0.0674
125000,S,N,F,11,53.5729,-0.6498
412000,D,N,F,9,53.5128,-2.5094
239000,D,N,F,1,50.9184,-1.9202
480000,D,N,F,3,50.5369,-3.5182
800000,D,N,F,4,51.3714,-0.3693
220000,T,N,F,3,54.4054,-2.1663
367000,D,N,F,4,51.5863,-2.3961
140000,F,N,L,2,53.4874,-2.2495
675000,D,N,F,3,51.2389,-2.3128
192500,S,N,F,3,52.4005,-2.2554
490250,T,N,F,1,51.4225,-0.8834
490000,S,N,F,6,51.3723,-0.301
245000,F,N,L,9,50.8288,-0.1797
700000,D,N,F,2,50.7227,-1.5714
80000,T,N,F,3,55.1663,-1.6815
180000,T,N,F,2,51.5625,-1.7595
365500,S,N,F,2,52.1352,0.3059
470000,S,N,F,2,54.0163,-1.3271
220000,S,N,F,2,53.0048,-1.1162
399950,T,N,F,6,53.8493,-1.698
285000,O,N,F,2,53.8566,-2.1878
365000,D,N,F,4,52.7155,1.6932
210000,S,N,F,8,53.0215,-2.2129
320000,S,N,F,7,51.5095,-2.5673
246000,S,N,F,1,54.243,-2.7684
89000,T,N,F,7,53.7694,-0.2841
77500,T,N,F,3,53.8156,-1.5128
300000,T,N,F,9,51.3477,-0.7231
395000,S,N,F,8,52.0885,-0.4639
220000,T,N,F,6,51.9491,-2.0731
165000,F,N,L,8,54.9928,-1.6076
225000,S,N,F,8,53.4508,-2.3999
137500,D,N,L,5,52.7117,-2.5313
148000,D,N,F,3,54.6923,-1.2481
73000,F,N,L,8,52.9295,1.3012
61000,T,N,F,10,54.6609,-1.6799
417500,O,N,L,3,51.4249,-1.0697
335000,S,N,F,3,52.1728,-0.6633
300000,D,N,L,3,53.4458,-2.0652
574000,D,N,F,11,51.4259,-0.9224
345000,S,N,F,1,53.4243,-2.0843
240000,S,N,F,2,53.8384,-1.5236
750000,F,N,L,6,51.5471,-0.0669
250000,D,N,F,2,52.5467,-0.207
965000,T,N,F,3,51.4419,-0.194
305000,O,N,F,5,50.7368,-1.8713
330000,T,N,F,12,51.7717,-0.222
170000,S,N,F,12,53.1922,-2.5051
435000,D,N,F,9,53.3873,-2.8705
590000,D,N,F,2,50.2131,-5.0581
243000,S,N,F,11,50.4348,-3.5777
3500000,T,N,F,5,51.5087,-0.21
294000,T,N,F,9,51.5722,0.4401
445000,T,N,F,2,51.3734,-0.0427
300000,F,N,L,9,52.1881,0.1402
178500,S,N,F,2,52.3704,-0.7752
213000,S,N,F,9,53.7371,-2.6662
457000,D,N,F,3,52.3184,-2.0537
457000,F,Y,L,10,51.5939,-0.2461
210000,F,N,L,5,51.6918,-0.3852
405000,D,N,F,6,51.5627,-2.64
280000,D,N,F,8,54.6254,-1.3039
238000,T,N,F,9,51.2666,-2.1949
261750,D,N,F,12,53.7725,-1.0615
75000,T,N,F,11,52.5095,-2.079
99950,S,N,F,8,53.8029,-1.6424
260000,T,N,F,12,52.1449,-0.482
1138000,T,N,F,2,51.5795,-0.1101
610000,T,N,F,3,51.6613,-0.2611
375000,T,N,L,12,52.1813,1.6176
425000,T,N,F,5,51.7935,-0.1989
204500,S,N,F,2,52.4519,-1.5145
167000,S,N,L,5,55.0255,-1.5659
225000,S,N,F,9,52.5,-2.1558
150000,T,N,F,1,53.4466,-2.1568
250000,D,N,F,5,52.9698,-1.0861
224000,S,N,F,5,52.9773,-1.987
240000,T,N,F,12,52.6625,1.1818
280000,D,N,F,3,52.529,-1.7696
84500,T,N,F,11,53.7714,-2.717
110000,F,N,L,8,53.3903,-2.9327
255000,D,N,F,10,52.0899,0.4879
445000,T,N,F,1,51.5479,0.1206
545000,T,N,F,12,51.5616,0.1905
257500,F,N,L,4,50.7582,-1.5539
128000,S,N,F,12,53.0674,-2.1644
487500,S,N,F,6,51.2704,0.4018
875000,D,N,F,4,51.363,0.0559
340000,D,N,F,6,53.0837,-0.7672
226000,T,N,L,6,53.6974,-2.2919
210000,S,N,F,1,50.1678,-5.1024
150000,T,N,F,2,52.4941,-1.7682
235000,F,N,L,2,50.7207,-1.9419
390000,D,N,F,8,51.707,-2.5777
98000,D,N,L,7,53.5104,-2.2267
160000,T,N,F,6,53.4983,-1.4168
300000,D,N,F,3,52.6148,1.5175
80000,T,N,F,1,53.8285,-3.0277
34000,F,N,L,10,53.5973,-0.654
130000,O,N,F,3,53.8366,-1.9309
151500,S,N,F,3,52.4509,-1.5133
1200000,O,N,F,1,51.8302,-2.2751
500000,S,N,F,10,52.5288,-0.8193
370000,D,N,F,5,50.8987,-1.0071
270000,F,N,L,2,51.672,-0.0246
187500,T,N,F,1,52.6347,1.3164
268000,D,N,F,1,52.3417,-0.0743
172000,D,N,F,8,53.1034,-2.4243
220000,D,N,F,12,54.5183,-1.2187
130000,T,N,F,7,52.5285,-1.4927
230000,T,N,F,6,52.5493,-0.2476
260000,S,N,F,12,51.6167,0.4308
510000,D,N,F,3,51.3711,0.5725
210000,T,N,F,11,50.6184,-2.4515
465000,D,N,F,6,50.4335,-4.7868
147500,S,N,F,2,53.6358,-0.7862
112900,S,N,F,9,53.5369,-1.2961
250000,T,N,F,11,52.1414,-0.2915
405200,S,N,F,8,50.1698,-5.2997
380000,D,N,F,2,51.5124,0.4153
460000,S,N,F,1,50.8648,0.5558
435000,D,N,F,9,51.3437,-2.7729
319995,S,N,F,6,50.8282,-1.0727
75000,T,N,L,8,54.9512,-1.6105
141325,T,N,F,1,53.8274,-1.6222
150000,S,N,L,4,53.3713,-1.4447
222000,S,N,F,1,52.5728,-1.5351
442000,S,N,F,1,51.3874,0.3042
